time,0.xpos,0.ypos,0.xvel,0.yvel,0.mass,1.xpos,1.ypos,1.xvel,1.yvel,1.mass,2.xpos,2.ypos,2.xvel,2.yvel,2.mass,time_limit,
27060.000000,12065.432472,283.181607,0.891426,0.031392,5999999999999999899336704.000000,383408320.618772,27036724.799418,-73.267859,997.419842,72999999999999997902848.000000,103081758.641552,42256845.220741,2461.138513,1195.275292,20000.000000,1000000000.000000,
27070.000000,12074.348373,283.495642,0.891755,0.031415,5999999999999999899336704.000000,383407587.804999,27046698.988306,-73.294895,997.417935,72999999999999997902848.000000,103106368.537324,42268797.361614,2460.840666,1195.152892,20000.000000,1000000000.000000,
27080.000000,12083.267563,283.809910,0.892083,0.031438,5999999999999999899336704.000000,383406854.720866,27056673.158123,-73.321931,997.416028,72999999999999997902848.000000,103130975.455373,42280748.278758,2460.542968,1195.030546,20000.000000,1000000000.000000,
27090.000000,12092.190042,284.124409,0.892412,0.031462,5999999999999999899336704.000000,383406121.366372,27066647.308859,-73.348967,997.414119,72999999999999997902848.000000,103155579.397180,42292697.972727,2460.245418,1194.908256,20000.000000,1000000000.000000,
27100.000000,12101.115812,284.439140,0.892741,0.031485,5999999999999999899336704.000000,383405387.741517,27076621.440510,-73.376003,997.412210,72999999999999997902848.000000,103180180.364224,42304646.444072,2459.948016,1194.786022,20000.000000,1000000000.000000,
27110.000000,12110.044870,284.754104,0.893070,0.031508,5999999999999999899336704.000000,383404653.846303,27086595.553066,-73.403039,997.410301,72999999999999997902848.000000,103204778.357985,42316593.693346,2459.650761,1194.663842,20000.000000,1000000000.000000,
27120.000000,12118.977218,285.069301,0.893399,0.031531,5999999999999999899336704.000000,383403919.680729,27096569.646522,-73.430075,997.408390,72999999999999997902848.000000,103229373.379939,42328539.721100,2459.353654,1194.541718,20000.000000,1000000000.000000,
27130.000000,12127.912855,285.384729,0.893728,0.031555,5999999999999999899336704.000000,383403185.244796,27106543.720870,-73.457111,997.406479,72999999999999997902848.000000,103253965.431564,42340484.527885,2459.056695,1194.419648,20000.000000,1000000000.000000,
27140.000000,12136.851782,285.700391,0.894057,0.031578,5999999999999999899336704.000000,383402450.538505,27116517.776104,-73.484147,997.404567,72999999999999997902848.000000,103278554.514334,42352428.114251,2458.759883,1194.297634,20000.000000,1000000000.000000,
27150.000000,12145.793997,286.016285,0.894386,0.031601,5999999999999999899336704.000000,383401715.561855,27126491.812216,-73.511183,997.402655,72999999999999997902848.000000,103303140.629722,42364370.480750,2458.463219,1194.175675,20000.000000,1000000000.000000,
27160.000000,12154.739503,286.332411,0.894715,0.031624,5999999999999999899336704.000000,383400980.314848,27136465.829199,-73.538219,997.400742,72999999999999997902848.000000,103327723.779202,42376311.627930,2458.166702,1194.053770,20000.000000,1000000000.000000,
27170.000000,12163.688297,286.648771,0.895044,0.031648,5999999999999999899336704.000000,383400244.797483,27146439.827046,-73.565254,997.398828,72999999999999997902848.000000,103352303.964244,42388251.556340,2457.870331,1193.931921,20000.000000,1000000000.000000,
27180.000000,12172.640381,286.965363,0.895373,0.031671,5999999999999999899336704.000000,383399509.009761,27156413.805750,-73.592290,997.396913,72999999999999997902848.000000,103376881.186318,42400190.266531,2457.574108,1193.810126,20000.000000,1000000000.000000,
27190.000000,12181.595755,287.282189,0.895702,0.031694,5999999999999999899336704.000000,383398772.951683,27166387.765305,-73.619326,997.394998,72999999999999997902848.000000,103401455.446894,42412127.759049,2457.278032,1193.688386,20000.000000,1000000000.000000,
27200.000000,12190.554417,287.599247,0.896031,0.031718,5999999999999999899336704.000000,383398036.623250,27176361.705702,-73.646361,997.393082,72999999999999997902848.000000,103426026.747437,42424064.034443,2456.982102,1193.566701,20000.000000,1000000000.000000,
27210.000000,12199.516369,287.916539,0.896360,0.031741,5999999999999999899336704.000000,383397300.024460,27186335.626936,-73.673397,997.391165,72999999999999997902848.000000,103450595.089416,42435999.093261,2456.686318,1193.445071,20000.000000,1000000000.000000,
27220.000000,12208.481610,288.234064,0.896689,0.031764,5999999999999999899336704.000000,383396563.155316,27196309.528998,-73.700432,997.389247,72999999999999997902848.000000,103475160.474294,42447932.936049,2456.390682,1193.323496,20000.000000,1000000000.000000,
27230.000000,12217.450141,288.551822,0.897018,0.031787,5999999999999999899336704.000000,383395826.015817,27206283.411882,-73.727468,997.387329,72999999999999997902848.000000,103499722.903534,42459865.563355,2456.095191,1193.201975,20000.000000,1000000000.000000,
27240.000000,12226.421961,288.869814,0.897346,0.031811,5999999999999999899336704.000000,383395088.605964,27216257.275582,-73.754503,997.385410,72999999999999997902848.000000,103524282.378601,42471796.975724,2455.799847,1193.080508,20000.000000,1000000000.000000,
27250.000000,12235.397070,289.188039,0.897675,0.031834,5999999999999999899336704.000000,383394350.925757,27226231.120089,-73.781538,997.383491,72999999999999997902848.000000,103548838.900954,42483727.173702,2455.504648,1192.959096,20000.000000,1000000000.000000,
27260.000000,12244.375468,289.506498,0.898004,0.031858,5999999999999999899336704.000000,383393612.975197,27236204.945397,-73.808574,997.381571,72999999999999997902848.000000,103573392.472054,42495656.157835,2455.209596,1192.837739,20000.000000,1000000000.000000,
27270.000000,12253.357156,289.825190,0.898333,0.031881,5999999999999999899336704.000000,383392874.754284,27246178.751499,-73.835609,997.379650,72999999999999997902848.000000,103597943.093359,42507583.928667,2454.914689,1192.716436,20000.000000,1000000000.000000,
27280.000000,12262.342133,290.144116,0.898662,0.031904,5999999999999999899336704.000000,383392136.263019,27256152.538387,-73.862644,997.377728,72999999999999997902848.000000,103622490.766326,42519510.486744,2454.619928,1192.595188,20000.000000,1000000000.000000,
27290.000000,12271.330400,290.463276,0.898991,0.031928,5999999999999999899336704.000000,383391397.501402,27266126.306055,-73.889679,997.375806,72999999999999997902848.000000,103647035.492413,42531435.832608,2454.325313,1192.473994,20000.000000,1000000000.000000,
27300.000000,12280.321955,290.782670,0.899320,0.031951,5999999999999999899336704.000000,383390658.469433,27276100.054496,-73.916714,997.373882,72999999999999997902848.000000,103671577.273073,42543359.966804,2454.030843,1192.352854,20000.000000,1000000000.000000,
27310.000000,12289.316800,291.102298,0.899649,0.031975,5999999999999999899336704.000000,383389919.167114,27286073.783703,-73.943750,997.371959,72999999999999997902848.000000,103696116.109761,42555282.889875,2453.736519,1192.231769,20000.000000,1000000000.000000,
27320.000000,12298.314934,291.422160,0.899978,0.031998,5999999999999999899336704.000000,383389179.594443,27296047.493668,-73.970785,997.370034,72999999999999997902848.000000,103720652.003929,42567204.602364,2453.442339,1192.110738,20000.000000,1000000000.000000,
27330.000000,12307.316358,291.742257,0.900307,0.032021,5999999999999999899336704.000000,383388439.751423,27306021.184384,-73.997820,997.368109,72999999999999997902848.000000,103745184.957028,42579125.104812,2453.148305,1191.989761,20000.000000,1000000000.000000,
27340.000000,12316.321070,292.062587,0.900636,0.032045,5999999999999999899336704.000000,383387699.638053,27315994.855845,-74.024854,997.366183,72999999999999997902848.000000,103769714.970508,42591044.397762,2452.854415,1191.868838,20000.000000,1000000000.000000,
27350.000000,12325.329072,292.383152,0.900965,0.032068,5999999999999999899336704.000000,383386959.254334,27325968.508044,-74.051889,997.364256,72999999999999997902848.000000,103794242.045818,42602962.481756,2452.560671,1191.747970,20000.000000,1000000000.000000,
27360.000000,12334.340363,292.703951,0.901294,0.032092,5999999999999999899336704.000000,383386218.600265,27335942.140973,-74.078924,997.362329,72999999999999997902848.000000,103818766.184405,42614879.357334,2452.267071,1191.627155,20000.000000,1000000000.000000,
27370.000000,12343.354944,293.024985,0.901623,0.032115,5999999999999999899336704.000000,383385477.675849,27345915.754625,-74.105959,997.360401,72999999999999997902848.000000,103843287.387717,42626795.025037,2451.973616,1191.506395,20000.000000,1000000000.000000,
27380.000000,12352.372813,293.346254,0.901951,0.032139,5999999999999999899336704.000000,383384736.481085,27355889.348994,-74.132994,997.358472,72999999999999997902848.000000,103867805.657197,42638709.485405,2451.680305,1191.385688,20000.000000,1000000000.000000,
27390.000000,12361.393972,293.667757,0.902280,0.032162,5999999999999999899336704.000000,383383995.015973,27365862.924072,-74.160029,997.356543,72999999999999997902848.000000,103892320.994290,42650622.738978,2451.387138,1191.265036,20000.000000,1000000000.000000,
27400.000000,12370.418420,293.989495,0.902609,0.032186,5999999999999999899336704.000000,383383253.280514,27375836.479853,-74.187063,997.354613,72999999999999997902848.000000,103916833.400438,42662534.786295,2451.094116,1191.144437,20000.000000,1000000000.000000,
27410.000000,12379.446158,294.311468,0.902938,0.032209,5999999999999999899336704.000000,383382511.274708,27385810.016328,-74.214098,997.352682,72999999999999997902848.000000,103941342.877083,42674445.627895,2450.801237,1191.023892,20000.000000,1000000000.000000,
27420.000000,12388.477184,294.633676,0.903267,0.032233,5999999999999999899336704.000000,383381768.998557,27395783.533492,-74.241132,997.350751,72999999999999997902848.000000,103965849.425665,42686355.264317,2450.508503,1190.903401,20000.000000,1000000000.000000,
27430.000000,12397.511500,294.956119,0.903596,0.032256,5999999999999999899336704.000000,383381026.452060,27405757.031337,-74.268167,997.348818,72999999999999997902848.000000,103990353.047622,42698263.696099,2450.215912,1190.782964,20000.000000,1000000000.000000,
27440.000000,12406.549105,295.278797,0.903925,0.032280,5999999999999999899336704.000000,383380283.635217,27415730.509856,-74.295201,997.346885,72999999999999997902848.000000,104014853.744393,42710170.923777,2449.923466,1190.662581,20000.000000,1000000000.000000,
27450.000000,12415.589999,295.601710,0.904254,0.032303,5999999999999999899336704.000000,383379540.548030,27425703.969042,-74.322236,997.344952,72999999999999997902848.000000,104039351.517415,42722076.947891,2449.631162,1190.542251,20000.000000,1000000000.000000,
27460.000000,12424.634182,295.924859,0.904583,0.032327,5999999999999999899336704.000000,383378797.190499,27435677.408888,-74.349270,997.343017,72999999999999997902848.000000,104063846.368121,42733981.768975,2449.339003,1190.421975,20000.000000,1000000000.000000,
27470.000000,12433.681655,296.248242,0.904912,0.032350,5999999999999999899336704.000000,383378053.562623,27445650.829388,-74.376305,997.341082,72999999999999997902848.000000,104088338.297947,42745885.387567,2449.046986,1190.301752,20000.000000,1000000000.000000,
27480.000000,12442.732416,296.571862,0.905241,0.032374,5999999999999999899336704.000000,383377309.664405,27455624.230533,-74.403339,997.339147,72999999999999997902848.000000,104112827.308326,42757787.804203,2448.755113,1190.181584,20000.000000,1000000000.000000,
27490.000000,12451.786467,296.895717,0.905570,0.032397,5999999999999999899336704.000000,383376565.495843,27465597.612317,-74.430373,997.337210,72999999999999997902848.000000,104137313.400688,42769689.019418,2448.463383,1190.061468,20000.000000,1000000000.000000,
27500.000000,12460.843807,297.219807,0.905898,0.032421,5999999999999999899336704.000000,383375821.056939,27475570.974733,-74.457408,997.335273,72999999999999997902848.000000,104161796.576465,42781589.033746,2448.171796,1189.941406,20000.000000,1000000000.000000,
27510.000000,12469.904436,297.544134,0.906227,0.032444,5999999999999999899336704.000000,383375076.347692,27485544.317774,-74.484442,997.333335,72999999999999997902848.000000,104186276.837085,42793487.847724,2447.880352,1189.821398,20000.000000,1000000000.000000,
27520.000000,12478.968355,297.868696,0.906556,0.032468,5999999999999999899336704.000000,383374331.368104,27495517.641433,-74.511476,997.331397,72999999999999997902848.000000,104210754.183978,42805385.461885,2447.589050,1189.701443,20000.000000,1000000000.000000,
27530.000000,12488.035562,298.193494,0.906885,0.032492,5999999999999999899336704.000000,383373586.118175,27505490.945702,-74.538510,997.329457,72999999999999997902848.000000,104235228.618568,42817281.876762,2447.297892,1189.581541,20000.000000,1000000000.000000,
27540.000000,12497.106059,298.518528,0.907214,0.032515,5999999999999999899336704.000000,383372840.597905,27515464.230575,-74.565544,997.327517,72999999999999997902848.000000,104259700.142283,42829177.092890,2447.006875,1189.461693,20000.000000,1000000000.000000,
27550.000000,12506.179845,298.843798,0.907543,0.032539,5999999999999999899336704.000000,383372094.807295,27525437.496045,-74.592578,997.325577,72999999999999997902848.000000,104284168.756547,42841071.110801,2446.716001,1189.341898,20000.000000,1000000000.000000,
27560.000000,12515.256919,299.169304,0.907872,0.032562,5999999999999999899336704.000000,383371348.746345,27535410.742105,-74.619612,997.323635,72999999999999997902848.000000,104308634.462782,42852963.931028,2446.425270,1189.222156,20000.000000,1000000000.000000,
27570.000000,12524.337283,299.495047,0.908201,0.032586,5999999999999999899336704.000000,383370602.415056,27545383.968747,-74.646646,997.321693,72999999999999997902848.000000,104333097.262411,42864855.554102,2446.134680,1189.102468,20000.000000,1000000000.000000,
27580.000000,12533.420937,299.821026,0.908530,0.032610,5999999999999999899336704.000000,383369855.813428,27555357.175964,-74.673680,997.319750,72999999999999997902848.000000,104357557.156855,42876745.980557,2445.844232,1188.982832,20000.000000,1000000000.000000,
27590.000000,12542.507879,300.147241,0.908859,0.032633,5999999999999999899336704.000000,383369108.941461,27565330.363751,-74.700714,997.317807,72999999999999997902848.000000,104382014.147532,42888635.210922,2445.553927,1188.863250,20000.000000,1000000000.000000,
27600.000000,12551.598110,300.473693,0.909188,0.032657,5999999999999999899336704.000000,383368361.799156,27575303.532098,-74.727747,997.315863,72999999999999997902848.000000,104406468.235863,42900523.245729,2445.263763,1188.743721,20000.000000,1000000000.000000,
27610.000000,12560.691631,300.800381,0.909517,0.032681,5999999999999999899336704.000000,383367614.386514,27585276.681001,-74.754781,997.313918,72999999999999997902848.000000,104430919.423263,42912410.085509,2444.973741,1188.624244,20000.000000,1000000000.000000,
27620.000000,12569.788440,301.127306,0.909845,0.032704,5999999999999999899336704.000000,383366866.703535,27595249.810450,-74.781815,997.311972,72999999999999997902848.000000,104455367.711149,42924295.730791,2444.683860,1188.504821,20000.000000,1000000000.000000,
27630.000000,12578.888539,301.454468,0.910174,0.032728,5999999999999999899336704.000000,383366118.750219,27605222.920440,-74.808848,997.310026,72999999999999997902848.000000,104479813.100936,42936180.182105,2444.394121,1188.385451,20000.000000,1000000000.000000,
27640.000000,12587.991927,301.781867,0.910503,0.032752,5999999999999999899336704.000000,383365370.526566,27615196.010964,-74.835882,997.308079,72999999999999997902848.000000,104504255.594038,42948063.439980,2444.104523,1188.266133,20000.000000,1000000000.000000,
27650.000000,12597.098604,302.109502,0.910832,0.032775,5999999999999999899336704.000000,383364622.032578,27625169.082013,-74.862916,997.306131,72999999999999997902848.000000,104528695.191866,42959945.504946,2443.815066,1188.146869,20000.000000,1000000000.000000,
27660.000000,12606.208570,302.437375,0.911161,0.032799,5999999999999999899336704.000000,383363873.268255,27635142.133582,-74.889949,997.304183,72999999999999997902848.000000,104553131.895832,42971826.377529,2443.525751,1188.027657,20000.000000,1000000000.000000,
27670.000000,12615.321825,302.765484,0.911490,0.032823,5999999999999999899336704.000000,383363124.233597,27645115.165664,-74.916983,997.302233,72999999999999997902848.000000,104577565.707347,42983706.058260,2443.236576,1187.908498,20000.000000,1000000000.000000,
27680.000000,12624.438369,303.093831,0.911819,0.032847,5999999999999999899336704.000000,383362374.928604,27655088.178250,-74.944016,997.300284,72999999999999997902848.000000,104601996.627818,42995584.547664,2442.947542,1187.789392,20000.000000,1000000000.000000,
27690.000000,12633.558202,303.422415,0.912148,0.032870,5999999999999999899336704.000000,383361625.353277,27665061.171335,-74.971049,997.298333,72999999999999997902848.000000,104626424.658655,43007461.846269,2442.658649,1187.670338,20000.000000,1000000000.000000,
27700.000000,12642.681324,303.751237,0.912477,0.032894,5999999999999999899336704.000000,383360875.507617,27675034.144910,-74.998083,997.296382,72999999999999997902848.000000,104650849.801263,43019337.954603,2442.369896,1187.551337,20000.000000,1000000000.000000,
27710.000000,12651.807735,304.080296,0.912806,0.032918,5999999999999999899336704.000000,383360125.391624,27685007.098970,-75.025116,997.294430,72999999999999997902848.000000,104675272.057047,43031212.873190,2442.081284,1187.432389,20000.000000,1000000000.000000,
27720.000000,12660.937436,304.409592,0.913134,0.032942,5999999999999999899336704.000000,383359375.005299,27694980.033507,-75.052149,997.292477,72999999999999997902848.000000,104699691.427413,43043086.602558,2441.792812,1187.313493,20000.000000,1000000000.000000,
27730.000000,12670.070425,304.739126,0.913463,0.032965,5999999999999999899336704.000000,383358624.348641,27704952.948514,-75.079182,997.290524,72999999999999997902848.000000,104724107.913762,43054959.143231,2441.504481,1187.194650,20000.000000,1000000000.000000,
27740.000000,12679.206703,305.068898,0.913792,0.032989,5999999999999999899336704.000000,383357873.421651,27714925.843983,-75.106216,997.288570,72999999999999997902848.000000,104748521.517497,43066830.495736,2441.216289,1187.075859,20000.000000,1000000000.000000,
27750.000000,12688.346271,305.398908,0.914121,0.033013,5999999999999999899336704.000000,383357122.224331,27724898.719909,-75.133249,997.286615,72999999999999997902848.000000,104772932.240018,43078700.660595,2440.928238,1186.957121,20000.000000,1000000000.000000,
27760.000000,12697.489127,305.729155,0.914450,0.033037,5999999999999999899336704.000000,383356370.756679,27734871.576284,-75.160282,997.284660,72999999999999997902848.000000,104797340.082726,43090569.638335,2440.640327,1186.838435,20000.000000,1000000000.000000,
27770.000000,12706.635273,306.059641,0.914779,0.033060,5999999999999999899336704.000000,383355619.018697,27744844.413100,-75.187315,997.282703,72999999999999997902848.000000,104821745.047017,43102437.429477,2440.352555,1186.719802,20000.000000,1000000000.000000,
27780.000000,12715.784707,306.390364,0.915108,0.033084,5999999999999999899336704.000000,383354867.010385,27754817.230351,-75.214348,997.280747,72999999999999997902848.000000,104846147.134290,43114304.034547,2440.064923,1186.601221,20000.000000,1000000000.000000,
27790.000000,12724.937430,306.721326,0.915437,0.033108,5999999999999999899336704.000000,383354114.731744,27764790.028030,-75.241381,997.278789,72999999999999997902848.000000,104870546.345940,43126169.454068,2439.777430,1186.482692,20000.000000,1000000000.000000,
27800.000000,12734.093443,307.052525,0.915766,0.033132,5999999999999999899336704.000000,383353362.182774,27774762.806130,-75.268413,997.276831,72999999999999997902848.000000,104894942.683362,43138033.688560,2439.490077,1186.364215,20000.000000,1000000000.000000,
27810.000000,12743.252744,307.383964,0.916095,0.033156,5999999999999999899336704.000000,383352609.363476,27784735.564643,-75.295446,997.274872,72999999999999997902848.000000,104919336.147949,43149896.738548,2439.202863,1186.245791,20000.000000,1000000000.000000,
27820.000000,12752.415335,307.715640,0.916423,0.033180,5999999999999999899336704.000000,383351856.273849,27794708.303563,-75.322479,997.272912,72999999999999997902848.000000,104943726.741095,43161758.604553,2438.915789,1186.127419,20000.000000,1000000000.000000,
27830.000000,12761.581214,308.047555,0.916752,0.033203,5999999999999999899336704.000000,383351102.913895,27804681.022883,-75.349512,997.270952,72999999999999997902848.000000,104968114.464190,43173619.287095,2438.628853,1186.009099,20000.000000,1000000000.000000,
27840.000000,12770.750383,308.379708,0.917081,0.033227,5999999999999999899336704.000000,383350349.283613,27814653.722595,-75.376544,997.268991,72999999999999997902848.000000,104992499.318625,43185478.786697,2438.342057,1185.890831,20000.000000,1000000000.000000,
27850.000000,12779.922840,308.712101,0.917410,0.033251,5999999999999999899336704.000000,383349595.383005,27824626.402693,-75.403577,997.267029,72999999999999997902848.000000,105016881.305789,43197337.103879,2438.055399,1185.772615,20000.000000,1000000000.000000,
27860.000000,12789.098586,309.044731,0.917739,0.033275,5999999999999999899336704.000000,383348841.212071,27834599.063169,-75.430610,997.265066,72999999999999997902848.000000,105041260.427068,43209194.239161,2437.768880,1185.654451,20000.000000,1000000000.000000,
27870.000000,12798.277622,309.377601,0.918068,0.033299,5999999999999999899336704.000000,383348086.770811,27844571.704017,-75.457642,997.263103,72999999999999997902848.000000,105065636.683851,43221050.193063,2437.482500,1185.536338,20000.000000,1000000000.000000,
27880.000000,12807.459946,309.710710,0.918397,0.033323,5999999999999999899336704.000000,383347332.059225,27854544.325229,-75.484675,997.261139,72999999999999997902848.000000,105090010.077522,43232904.966104,2437.196258,1185.418278,20000.000000,1000000000.000000,
27890.000000,12816.645559,310.044057,0.918726,0.033347,5999999999999999899336704.000000,383346577.077315,27864516.926799,-75.511707,997.259175,72999999999999997902848.000000,105114380.609466,43244758.558803,2436.910154,1185.300270,20000.000000,1000000000.000000,
27900.000000,12825.834462,310.377644,0.919055,0.033371,5999999999999999899336704.000000,383345821.825080,27874489.508719,-75.538740,997.257209,72999999999999997902848.000000,105138748.281067,43256610.971679,2436.624189,1185.182314,20000.000000,1000000000.000000,
27910.000000,12835.026653,310.711470,0.919384,0.033395,5999999999999999899336704.000000,383345066.302521,27884462.070982,-75.565772,997.255243,72999999999999997902848.000000,105163113.093705,43268462.205250,2436.338362,1185.064409,20000.000000,1000000000.000000,
27920.000000,12844.222133,311.045535,0.919712,0.033418,5999999999999999899336704.000000,383344310.509639,27894434.613581,-75.592804,997.253277,72999999999999997902848.000000,105187475.048762,43280312.260033,2436.052673,1184.946556,20000.000000,1000000000.000000,
27930.000000,12853.420902,311.379839,0.920041,0.033442,5999999999999999899336704.000000,383343554.446434,27904407.136510,-75.619837,997.251309,72999999999999997902848.000000,105211834.147618,43292161.136547,2435.767122,1184.828755,20000.000000,1000000000.000000,
27940.000000,12862.622960,311.714383,0.920370,0.033466,5999999999999999899336704.000000,383342798.112906,27914379.639761,-75.646869,997.249341,72999999999999997902848.000000,105236190.391652,43304008.835308,2435.481708,1184.711006,20000.000000,1000000000.000000,
27950.000000,12871.828306,312.049166,0.920699,0.033490,5999999999999999899336704.000000,383342041.509056,27924352.123327,-75.673901,997.247372,72999999999999997902848.000000,105260543.782240,43315855.356832,2435.196432,1184.593308,20000.000000,1000000000.000000,
27960.000000,12881.036942,312.384189,0.921028,0.033514,5999999999999999899336704.000000,383341284.634885,27934324.587201,-75.700933,997.245403,72999999999999997902848.000000,105284894.320759,43327700.701637,2434.911294,1184.475662,20000.000000,1000000000.000000,
27970.000000,12890.248867,312.719452,0.921357,0.033538,5999999999999999899336704.000000,383340527.490392,27944297.031377,-75.727965,997.243432,72999999999999997902848.000000,105309242.008584,43339544.870237,2434.626294,1184.358067,20000.000000,1000000000.000000,
27980.000000,12899.464080,313.054954,0.921686,0.033562,5999999999999999899336704.000000,383339770.075578,27954269.455846,-75.754997,997.241461,72999999999999997902848.000000,105333586.847090,43351387.863148,2434.341430,1184.240524,20000.000000,1000000000.000000,
27990.000000,12908.682583,313.390696,0.922015,0.033586,5999999999999999899336704.000000,383339012.390444,27964241.860602,-75.782029,997.239490,72999999999999997902848.000000,105357928.837649,43363229.680885,2434.056704,1184.123032,20000.000000,1000000000.000000,
28000.000000,12917.904374,313.726678,0.922344,0.033610,5999999999999999899336704.000000,383338254.434991,27974214.245639,-75.809061,997.237517,72999999999999997902848.000000,105382267.981632,43375070.323962,2433.772115,1184.005592,20000.000000,1000000000.000000,
28010.000000,12927.129455,314.062900,0.922672,0.033634,5999999999999999899336704.000000,383337496.209217,27984186.610948,-75.836093,997.235544,72999999999999997902848.000000,105406604.280411,43386909.792894,2433.487663,1183.888203,20000.000000,1000000000.000000,
28020.000000,12936.357824,314.399362,0.923001,0.033658,5999999999999999899336704.000000,383336737.713125,27994158.956523,-75.863125,997.233571,72999999999999997902848.000000,105430937.735355,43398748.088195,2433.203348,1183.770866,20000.000000,1000000000.000000,
28030.000000,12945.589482,314.736065,0.923330,0.033682,5999999999999999899336704.000000,383335978.946715,28004131.282357,-75.890157,997.231596,72999999999999997902848.000000,105455268.347832,43410585.210378,2432.919170,1183.653579,20000.000000,1000000000.000000,
28040.000000,12954.824429,315.073007,0.923659,0.033706,5999999999999999899336704.000000,383335219.909986,28014103.588443,-75.917189,997.229621,72999999999999997902848.000000,105479596.119209,43422421.159955,2432.635128,1183.536345,20000.000000,1000000000.000000,
28050.000000,12964.062664,315.410190,0.923988,0.033730,5999999999999999899336704.000000,383334460.602940,28024075.874773,-75.944220,997.227645,72999999999999997902848.000000,105503921.050853,43434255.937440,2432.351223,1183.419161,20000.000000,1000000000.000000,
28060.000000,12973.304189,315.747614,0.924317,0.033754,5999999999999999899336704.000000,383333701.025577,28034048.141341,-75.971252,997.225668,72999999999999997902848.000000,105528243.144128,43446089.543345,2432.067455,1183.302028,20000.000000,1000000000.000000,
28070.000000,12982.549002,316.085278,0.924646,0.033778,5999999999999999899336704.000000,383332941.177897,28044020.388140,-75.998284,997.223691,72999999999999997902848.000000,105552562.400398,43457921.978180,2431.783822,1183.184947,20000.000000,1000000000.000000,
28080.000000,12991.797105,316.423182,0.924975,0.033802,5999999999999999899336704.000000,383332181.059901,28053992.615163,-76.025315,997.221713,72999999999999997902848.000000,105576878.821026,43469753.242459,2431.500326,1183.067917,20000.000000,1000000000.000000,
28090.000000,13001.048496,316.761327,0.925304,0.033827,5999999999999999899336704.000000,383331420.671590,28063964.822402,-76.052347,997.219735,72999999999999997902848.000000,105601192.407373,43481583.336692,2431.216966,1182.950938,20000.000000,1000000000.000000,
28100.000000,13010.303176,317.099713,0.925632,0.033851,5999999999999999899336704.000000,383330660.012963,28073937.009851,-76.079378,997.217755,72999999999999997902848.000000,105625503.160800,43493412.261389,2430.933742,1182.834010,20000.000000,1000000000.000000,
28110.000000,13019.561144,317.438340,0.925961,0.033875,5999999999999999899336704.000000,383329899.084021,28083909.177502,-76.106410,997.215775,72999999999999997902848.000000,105649811.082666,43505240.017060,2430.650654,1182.717133,20000.000000,1000000000.000000,
28120.000000,13028.822402,317.777208,0.926290,0.033899,5999999999999999899336704.000000,383329137.884765,28093881.325349,-76.133441,997.213794,72999999999999997902848.000000,105674116.174329,43517066.604217,2430.367701,1182.600307,20000.000000,1000000000.000000,
28130.000000,13038.086948,318.116317,0.926619,0.033923,5999999999999999899336704.000000,383328376.415195,28103853.453384,-76.160473,997.211813,72999999999999997902848.000000,105698418.437145,43528892.023366,2430.084885,1182.483532,20000.000000,1000000000.000000,
28140.000000,13047.354784,318.455667,0.926948,0.033947,5999999999999999899336704.000000,383327614.675311,28113825.561601,-76.187504,997.209831,72999999999999997902848.000000,105722717.872472,43540716.275019,2429.802203,1182.366807,20000.000000,1000000000.000000,
28150.000000,13056.625908,318.795258,0.927277,0.033971,5999999999999999899336704.000000,383326852.665115,28123797.649992,-76.214535,997.207848,72999999999999997902848.000000,105747014.481664,43552539.359684,2429.519658,1182.250134,20000.000000,1000000000.000000,
28160.000000,13065.900321,319.135091,0.927606,0.033995,5999999999999999899336704.000000,383326090.384606,28133769.718551,-76.241566,997.205864,72999999999999997902848.000000,105771308.266074,43564361.277868,2429.237247,1182.133511,20000.000000,1000000000.000000,
28170.000000,13075.178022,319.475165,0.927935,0.034019,5999999999999999899336704.000000,383325327.833785,28143741.767270,-76.268598,997.203880,72999999999999997902848.000000,105795599.227056,43576182.030080,2428.954972,1182.016939,20000.000000,1000000000.000000,
28180.000000,13084.459013,319.815480,0.928263,0.034044,5999999999999999899336704.000000,383324565.012653,28153713.796142,-76.295629,997.201895,72999999999999997902848.000000,105819887.365959,43588001.616827,2428.672832,1181.900418,20000.000000,1000000000.000000,
28190.000000,13093.743292,320.156037,0.928592,0.034068,5999999999999999899336704.000000,383323801.921209,28163685.805160,-76.322660,997.199909,72999999999999997902848.000000,105844172.684136,43599820.038616,2428.390826,1181.783948,20000.000000,1000000000.000000,
28200.000000,13103.030860,320.496836,0.928921,0.034092,5999999999999999899336704.000000,383323038.559455,28173657.794318,-76.349691,997.197922,72999999999999997902848.000000,105868455.182934,43611637.295955,2428.108956,1181.667528,20000.000000,1000000000.000000,
28210.000000,13112.321717,320.837876,0.929250,0.034116,5999999999999999899336704.000000,383322274.927390,28183629.763607,-76.376722,997.195935,72999999999999997902848.000000,105892734.863702,43623453.389348,2427.827220,1181.551159,20000.000000,1000000000.000000,
28220.000000,13121.615862,321.179158,0.929579,0.034140,5999999999999999899336704.000000,383321511.025016,28193601.713022,-76.403753,997.193948,72999999999999997902848.000000,105917011.727787,43635268.319302,2427.545619,1181.434840,20000.000000,1000000000.000000,
